医药机构ID,原定点医疗机构ID,机构名称,机构地址,机构类型,医院等级,医保基金使用等级,归属区划,定点标志,有效标志
"D45D09EB9F4204F2E053C0A884B57C68","4498","苏城综合门诊部（苏州）有限公司","苏州市吴中区横泾街道中兴路141号","诊所","无等级","一级及以下","吴中区","1","1"
"D45D09EB9F4504F2E053C0A884B57C68","6271","苏州市百泰药房有限公司","苏州市吴中区横泾镇木东公路东侧","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9F4704F2E053C0A884B57C68","6701","苏州开开心心大药房连锁有限公司园区娄英店","苏州工业园区普惠路519号999幢淞泽商业街三区102号","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9F4F04F2E053C0A884B57C68","6480","张家港市维诚药房有限公司平江分公司","苏州市姑苏区汇翠花园33幢106室、107室","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9F5204F2E053C0A884B57C68","6457","苏州市福泽堂药房有限公司","苏州市姑苏区十梓街529号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9F5404F2E053C0A884B57C68","6600","苏州永孜堂药房有限公司","苏州吴中经济开发区郭巷街道双湾锦园15幢108室一层","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9F5504F2E053C0A884B57C68","6516","江苏康爱多医药有限公司","苏州市吴中区木渎镇金耀新村24-2号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9F5604F2E053C0A884B57C68","6445","苏州聚珍堂药房有限公司解放西路分店","苏州市姑苏区解放西路138号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9F5904F2E053C0A884B57C68","6791","苏州邻帮药房有限公司","苏州市相城区渭塘镇渭西村珠市街56号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9F5A04F2E053C0A884B57C68","6792","苏州民健医药连锁有限公司依福路店","苏州相城经济开发区依福路88号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9F5D04F2E053C0A884B57C68","4880","苏州工业园区李良济中医诊所有限公司","苏州工业园区月光码头休闲广场A2-A幢1-201层","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EB9F5E04F2E053C0A884B57C68","4801","苏州工业园区鸣洲中医诊所有限公司","苏州工业园区东华林街118号双湖湾花园2幢209室","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EB9F6004F2E053C0A884B57C68","4562","苏州虎丘区横塘街道石湖社区卫生服务站","苏州横塘街道吴越路石湖山水居内","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EB9F6204F2E053C0A884B57C68","4494","苏州品植口腔诊所","苏州高新区武夷山路69号时尚水岸商业广场C2-02","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EB9F6304F2E053C0A884B57C68","6340","苏州国泽堂大药房连锁有限公司黄埭店","苏州市相城区黄埭镇埭中路北侧2号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9F6504F2E053C0A884B57C68","6717","苏州市普善医药有限公司","苏州工业园区香堤澜湾花园21幢110室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9F6704F2E053C0A884B57C68","6524","苏州维沫医药有限公司","吴中区宝带西路404号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9F6C04F2E053C0A884B57C68","6576","苏州市康美来药房有限公司杨湾分公司","苏州市吴中区东山镇杨湾村一组（农村宅基地）","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9F6E04F2E053C0A884B57C68","4068","姑苏区陈宏飞口腔诊所","苏州市解放新村170幢101、102室，盘胥路309、311号","诊所","无等级","一级及以下","姑苏区","1","1"
"D45D09EBA00C04F2E053C0A884B57C68","4826","相城区太平街道金澄社区卫生服务站","相城区太平街道金澄花园北区内","诊所","无等级","一级及以下","相城区","1","1"
"D45D09EB9F8504F2E053C0A884B57C68","4931","苏州吴中美奥口腔诊所","苏州吴中经济开发区石湖东路100号天誉生活广场1幢101室","诊所","无等级","一级及以下","吴中区","1","1"
"D45D09EB9F8604F2E053C0A884B57C68","6644","苏州美加康医药连锁有限公司元和店","苏州市相城区元和街道采莲路1808号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9F8B04F2E053C0A884B57C68","6645","苏州妙春堂药房有限公司黄埭镇店","苏州市相城区黄埭镇康阳新村康阳路300号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9F8C04F2E053C0A884B57C68","6657","苏州市相城区全佳大药房","苏州市相城区黄桥街道占上村旺盛路（黄桥实验小学分校斜对面）","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9F8E04F2E053C0A884B57C68","6519","苏州白云大药房有限公司广建分店","苏州吴中经济开发区广建路24号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9F9004F2E053C0A884B57C68","6686","江苏海王星辰健康药房连锁有限公司苏州水墨花园店","苏州工业园区水墨花园36幢104室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9F9504F2E053C0A884B57C68","6226","苏州久福堂药房有限公司小石湖店","苏州市吴中区横泾街道新思家园三期门面房底楼","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9F9604F2E053C0A884B57C68","6361","苏州市相城区阳澄湖镇东尼药店","苏州市相城区阳澄湖镇凤阳路128号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9F9804F2E053C0A884B57C68","6637","苏州健生源医药连锁有限公司太昌药品大卖场","苏州市相城区黄埭镇东桥长康路（原东桥汽车站改造地块）35号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9F9B04F2E053C0A884B57C68","6410","苏州市九州大药房连锁有限公司浒关店","苏州市高新区浒关分区上河花园二区67幢107室","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9F9E04F2E053C0A884B57C68","6402","苏州昇千福药房有限公司","苏州高新区通安镇华通路134号","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9F9F04F2E053C0A884B57C68","4446","苏州工业园区宇琴口腔诊所","中国（江苏）自由贸易试验区苏州片区苏州工业园区白塘路33号白塘景苑42幢304、305、204、205号","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EB9FA104F2E053C0A884B57C68","4460","苏州工业园区回道中医诊所","苏州工业园区企鸿路18号苏州双湖广场4层407号商铺","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EB9FA304F2E053C0A884B57C68","4456","苏州工业园区诺安口腔诊所","苏州工业园区津梁街172号华润万家购物中心三层R303","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EB9FA404F2E053C0A884B57C68","4455","苏州工业园区诺安中医诊所","苏州工业园区津梁街172号R306","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EB9FA804F2E053C0A884B57C68","5042","华润苏州礼安医药连锁总店有限公司第四十二医药商店","苏州市吴中区东吴北路78号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9FA904F2E053C0A884B57C68","6733","苏州高新区惠泰药房有限公司","苏州市高新区浒墅关镇惠丰街9号11室","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9FAC04F2E053C0A884B57C68","4059","吴中区郭巷嵇怀成诊所","苏州吴中经济开发区郭巷街道尹山湖景花园66幢104室","诊所","无等级","一级及以下","吴中区","1","1"
"D45D09EB9FAE04F2E053C0A884B57C68","6739","苏州独秀大药房有限公司","苏州市吴中区甪直镇香槟花园1幢106室","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9FAF04F2E053C0A884B57C68","4593","苏州市姑苏区双塔街道锦帆社区卫生服务中心","苏州市十梓街548-558号","诊所","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9FB104F2E053C0A884B57C68","4058","吴中经济开发区越溪金文伟中医诊所","苏州吴中经济开发区越溪街道绿憬商务广场1幢1611室","诊所","无等级","一级及以下","吴中区","1","1"
"D45D09EB9FB204F2E053C0A884B57C68","6454","苏州市采芝灵药房连锁有限公司劳动路分店","苏州市劳动路996号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9FB304F2E053C0A884B57C68","6515","江苏嘉伦光彩大药房有限公司轩生堂店","苏州市吴中区甪直镇甫港村中心路15号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9EB904F2E053C0A884B57C68","4054","苏州国香园口腔门诊部","苏州市吴中区经济开发区郭巷街道郭新西路136号","诊所","无等级","一级及以下","吴中区","1","1"
"D45D09EB9EBB04F2E053C0A884B57C68","4060","苏州工业园区山德口腔诊所","苏州工业园区苏雅路368号1幢117室1层","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EB9EBE04F2E053C0A884B57C68","6282","苏州市福顺药房有限公司金沙湾店","苏州市吴中区木渎镇金山南路412号金沙湾商业广场8号楼8105A、8105B","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9EC004F2E053C0A884B57C68","5292","苏州瑞寿堂药房有限公司","苏州吴中经济开发区枫津路15-29号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9EC404F2E053C0A884B57C68","6002","苏州高新区健诚药房有限公司","苏州高新区横塘金屋路78号","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9EC504F2E053C0A884B57C68","6349","苏州志仁堂医药有限公司","苏州市相城区元和街道文灵路801号依云华苑18幢商1802室","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9EC704F2E053C0A884B57C68","6029","华润苏州礼安医药连锁总店有限公司第七十三医药商店","苏州高新区华山路95号","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9ECA04F2E053C0A884B57C68","4667","苏州高新区达康口腔诊所","苏州高新区华山路555号鹿山雅苑74幢102、103、104、105、106室","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EB9ECC04F2E053C0A884B57C68","6573","苏州永泽堂大药房有限公司","苏州市吴中区甪直镇鸣市路153号101室超市入口处电梯旁商铺","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9ECD04F2E053C0A884B57C68","5557","苏州康一健药房有限公司","苏州市相城区玉成路15号物业经营用房4幢底层101-105号商铺","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9ECE04F2E053C0A884B57C68","4619","苏州工业园区唯亭街道阳澄湖社区卫生服务站","苏州工业园区唯亭街道阳澄人家","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EB9ECF04F2E053C0A884B57C68","5134","苏州雷允上国药连锁总店有限公司斜塘药店","苏州工业园区苏雅路318号明天翔国际大厦1幢108室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9FB604F2E053C0A884B57C68","6658","苏州市相城区双燕药业有限公司","苏州市相城区太平金澄路盛世江南1幢116、117号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9FB704F2E053C0A884B57C68","6675","江苏海王星辰健康药房连锁有限公司苏州东湖林语店","苏州工业园区东湖林语花园14幢101室一层商铺","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9FBB04F2E053C0A884B57C68","4441","苏州工业园区茗医堂陈超中医诊所","苏州工业园区嘉瑞巷8号乐嘉大厦1商幢301室、303室、304室、305室、306室","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EB9FBE04F2E053C0A884B57C68","4606","苏州市姑苏区白洋湾街道路南社区卫生服务站","苏州市姑苏区路南苑3幢103室二楼西侧","诊所","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9FC004F2E053C0A884B57C68","6760","苏州市平江至诚药房有限公司","人民路3188号9幢103室","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9FC104F2E053C0A884B57C68","6775","苏州大德恒药房有限公司","苏州市吴中区甪直镇丽景湾花园29幢104室","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9FC204F2E053C0A884B57C68","6797","苏州长安堂药房有限责任公司","苏州市相城区阳澄湖镇岸山村西横港街7-1号6幢107室","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9FC304F2E053C0A884B57C68","4069","姑苏区江勤方口腔诊所","苏州市劳动路1020号","诊所","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9FC504F2E053C0A884B57C68","4985","相城区黄桥街道胡湾社区卫生服务站","相城区黄桥街道胡湾村长春路东侧","诊所","无等级","一级及以下","相城区","1","1"
"D45D09EB9FC704F2E053C0A884B57C68","6298","苏州振宇医药有限公司","苏州市相城区太平街道金澄天地花园14幢105、106、107室","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9FC904F2E053C0A884B57C68","6640","苏州健生源医药连锁有限公司相城区御窑路药店","苏州市相城区元和街道御窑路88号4幢114、115室","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9FCB04F2E053C0A884B57C68","6714","苏州市采芝灵药房连锁有限公司九华路店","苏州工业园区九华路110号商业幢106室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9FD004F2E053C0A884B57C68","4408","苏州友心诊所（特殊普通合伙）","苏州市横塘驿路423号驿东苑13幢101室","诊所","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9FD204F2E053C0A884B57C68","6748","苏州民健医药连锁有限公司望亭店","苏州市相城区北桥街道未来路1号3幢115室","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9FD304F2E053C0A884B57C68","6746","苏州市采芝灵药房连锁有限公司藕巷分店","苏州市金阊新城藕巷街6号（金色里程家园1号楼商业街F1-1-A5）","药店","无等级","一级及以下","姑苏区","1","1"
